Date,MMM,AOS,ADP,ALK,ALLE,AAL,AME,BA,BR,CHRW,CARR,CAT,CPRT,CSGP,CSX,CMI,DE,DOV,ETN,EMR,EFX,EXPD,FAST,FDX,FTV,GNRC,GD,GE,HON,HWM,ITW,IR,JBHT,J,JCI,LHX,LDOS,LMT,MAS,NSC,NOC,ODFL,OTIS,PCAR,PH,PAYX,PNR,PWR,RTX,RSG,RHI,ROK,ROL,LUV,SWK,TXT,TT,UNP,UAL,UPS,URI,VRSK,WAB,WM,XYL
2015-01-15,123.42073059082031,23.88408851623535,69.99205780029297,56.20130157470703,49.58264923095703,46.81614303588867,45.69763946533203,113.8233871459961,39.596466064453125,59.597251892089844,,67.18486785888672,8.7524995803833,16.9950008392334,9.969766616821289,111.99214172363281,74.7978515625,47.1018180847168,51.211402893066406,46.56456756591797,75.83809661865234,38.87434387207031,17.569305419921875,157.02871704101562,,45.029998779296875,115.37779998779297,122.6890869140625,78.18376922607422,,76.40435028076172,,72.50174713134766,36.56230926513672,32.4861946105957,57.383506774902344,26.035642623901367,154.13023376464844,18.67835235595703,85.11221313476562,133.3430633544922,46.93651580810547,,31.18300437927246,103.20726776123047,36.63206100463867,37.342098236083984,25.403926849365234,58.559112548828125,34.10565948486328,48.31755447387695,88.4882583618164,8.553953170776367,36.5377197265625,77.37628173828125,41.77120590209961,41.037540435791016,92.25081634521484,63.83000183105469,85.06587982177734,82.83904266357422,60.95703125,78.50145721435547,43.561710357666016,30.779268264770508
2015-01-16,125.22958374023438,24.07347297668457,70.71958923339844,57.00587463378906,49.186363220214844,47.19514846801758,45.915130615234375,114.38314819335938,40.30324172973633,60.36981964111328,,66.8183364868164,8.7524995803833,17.48900032043457,10.188980102539062,111.46985626220703,74.88361358642578,47.7747917175293,51.627044677734375,47.32521438598633,76.41588592529297,39.045387268066406,18.072547912597656,159.6571502685547,,45.439998626708984,116.51726531982422,122.74113464355469,79.07742309570312,,77.33277130126953,,73.92808532714844,36.93210983276367,32.37194061279297,57.664817810058594,26.53633689880371,156.0050811767578,19.00066375732422,86.56644439697266,134.23605346679688,47.125301361083984,,31.744056701660156,103.2674789428711,36.8032341003418,37.066162109375,25.975242614746094,59.91582489013672,34.216392517089844,48.68378448486328,88.3953628540039,8.694836616516113,37.08250045776367,77.46064758300781,42.3040771484375,41.08421325683594,93.16667175292969,65.75,85.85201263427734,82.0416488647461,61.1514778137207,79.45604705810547,43.91478729248047,31.004127502441406
2015-01-20,125.1832275390625,24.00741195678711,71.05406188964844,59.063018798828125,48.651824951171875,49.98080825805664,45.82057189941406,114.76798248291016,40.07915115356445,59.893104553222656,,66.90596008300781,8.75,17.586000442504883,10.095451354980469,112.39574432373047,74.73778533935547,48.15935134887695,51.794898986816406,47.427162170410156,76.67267608642578,39.20744323730469,18.132455825805664,161.79779052734375,,45.56999969482422,115.69615173339844,124.09395599365234,79.68929290771484,,77.43226623535156,,75.46556854248047,36.95106506347656,32.09010696411133,57.656307220458984,26.292245864868164,156.83834838867188,18.63119125366211,86.45777893066406,134.5862579345703,47.3531608581543,,31.734220504760742,104.23130798339844,36.98997116088867,37.267364501953125,25.985095977783203,60.62769317626953,34.52303695678711,49.16925048828125,89.03710174560547,8.654958724975586,38.31294631958008,77.44374084472656,41.998172760009766,41.58424758911133,94.8734359741211,68.02999877929688,86.6381607055664,84.19461059570312,61.443138122558594,79.55148315429688,44.478004455566406,30.941164016723633
2015-01-21,125.64704132080078,24.055856704711914,70.71122741699219,59.410457611083984,48.771636962890625,50.85251235961914,46.47298049926758,115.80879211425781,40.12224197387695,59.85202407836914,,68.0214614868164,8.914999961853027,17.71299934387207,10.142213821411133,114.53240203857422,75.16667938232422,49.23748779296875,52.61019515991211,47.81924819946289,77.41558837890625,39.13542556762695,18.320173263549805,161.4003448486328,,45.599998474121094,116.36642456054688,125.08255004882812,79.90670013427734,,77.6975326538086,,75.98420715332031,37.52946853637695,32.227806091308594,58.1593017578125,26.223398208618164,156.63804626464844,18.94563102722168,87.20995330810547,135.03271484375,46.76726531982422,,32.03934860229492,105.0832748413086,36.84213638305664,38.11812210083008,26.763269424438477,61.40143585205078,34.49748611450195,49.06705093383789,89.8307876586914,8.718758583068848,39.289791107177734,77.9751968383789,41.89950180053711,42.084320068359375,95.24812316894531,69.20999908447266,86.92613220214844,87.2745361328125,61.666744232177734,80.23876953125,44.32668685913086,31.5707950592041
2015-01-22,128.2366485595703,24.55793571472168,72.42546844482422,62.116756439208984,50.098758697509766,52.671714782714844,46.60536575317383,118.6338119506836,40.91520309448242,61.42189407348633,,69.17679595947266,9.135000228881836,18.222999572753906,10.302968978881836,116.58993530273438,76.779296875,49.470977783203125,54.09689712524414,46.90176773071289,78.56200408935547,40.296783447265625,18.55181884765625,163.84811401367188,,46.349998474121094,118.31019592285156,126.33129119873047,80.01939392089844,,78.41871643066406,,78.0125732421875,37.54841995239258,32.57203674316406,58.90098571777344,26.868038177490234,158.7131805419922,19.354419708251953,88.66414642333984,137.01129150390625,48.0822639465332,,31.82772445678711,105.84054565429688,37.31676483154297,38.11812210083008,26.83222198486328,62.133975982666016,34.77005386352539,50.114646911621094,91.62925720214844,8.862300872802734,42.596031188964844,79.18142700195312,42.886295318603516,43.16442108154297,99.76908874511719,72.33999633789062,88.92650604248047,85.74952697753906,62.47367477416992,81.63239288330078,44.36873245239258,31.777673721313477
2015-01-23,126.79109954833984,24.465444564819336,72.62616729736328,62.76588439941406,50.20934295654297,52.7664680480957,46.17042541503906,117.74169921875,41.061729431152344,60.92053985595703,,68.21269989013672,9.225000381469727,18.80500030517578,10.07498836517334,115.41873168945312,75.7842788696289,47.905269622802734,53.56135559082031,45.57649612426758,78.17680358886719,39.873653411865234,18.487916946411133,158.97964477539062,,45.9900016784668,118.40235137939453,127.37190246582031,82.52327728271484,,77.55660247802734,,76.89186096191406,37.728580474853516,32.42669677734375,59.4210319519043,26.724084854125977,158.19241333007812,19.378009796142578,87.5693359375,136.73988342285156,48.733253479003906,,31.768667221069336,104.96278381347656,37.6435546875,36.93394088745117,26.94057273864746,61.891510009765625,34.931907653808594,50.608646392822266,90.22763061523438,8.856983184814453,42.99991989135742,78.77652740478516,41.81067657470703,43.111083984375,99.98555755615234,73.0999984741211,80.11557006835938,88.1417007446289,63.30002975463867,81.1264877319336,44.55367660522461,31.633752822875977
2015-01-26,126.96110534667969,24.60198211669922,72.39202117919922,64.40247344970703,49.68403244018555,52.5390625,46.87957000732422,117.26069641113281,41.81159591674805,61.34791946411133,,68.54736328125,9.305000305175781,18.72800064086914,10.218210220336914,117.00144958496094,75.85289001464844,48.72931671142578,53.40949630737305,46.60377502441406,78.1218032836914,40.72892761230469,18.412031173706055,159.5667724609375,,48.0099983215332,117.34668731689453,127.94425964355469,82.03218078613281,,77.6975326538086,,76.63253021240234,37.89925003051758,32.28135681152344,59.49776077270508,26.880556106567383,156.78225708007812,19.920442581176758,88.68084716796875,136.1708221435547,48.336158752441406,,32.09347915649414,105.64262390136719,37.487945556640625,36.77873992919922,27.14742660522461,61.25702667236328,35.16188430786133,50.4212760925293,90.55692291259766,8.942046165466309,43.5822868347168,78.85247039794922,41.88962936401367,43.55780029296875,101.01795959472656,73.62000274658203,79.66413116455078,90.16508483886719,63.105594635009766,83.446044921875,44.73019027709961,31.65174674987793
2015-01-27,126.4896011352539,26.306413650512695,71.6059799194336,63.725887298583984,49.58264923095703,49.93344497680664,46.33115768432617,115.87001037597656,41.51854705810547,60.608211517333984,,63.62321472167969,9.204999923706055,18.60099983215332,10.031146049499512,112.58567810058594,73.8028335571289,48.51644515991211,51.970741271972656,44.933475494384766,78.35105895996094,40.296783447265625,18.132455825805664,157.05575561523438,,45.16999816894531,114.95051574707031,126.85161590576172,81.2350845336914,,77.47370147705078,,75.64151763916016,37.093284606933594,31.82236671447754,59.14822006225586,26.561365127563477,152.67202758789062,19.771074295043945,87.07622528076172,133.8946075439453,47.78280258178711,,31.557048797607422,104.42923736572266,37.091121673583984,36.042930603027344,26.920873641967773,61.46852111816406,35.272613525390625,49.952823638916016,90.54849243164062,8.942046165466309,43.093841552734375,77.01355743408203,40.82387924194336,43.17776107788086,100.62665557861328,71.80000305175781,78.4966049194336,88.43075561523438,62.51256561279297,82.70146179199219,44.67134475708008,31.246994018554688
2015-01-28,126.72925567626953,26.143463134765625,70.68614196777344,62.811607360839844,50.08955001831055,47.96263122558594,46.094783782958984,122.1323013305664,41.19964599609375,59.95066833496094,,63.75071334838867,9.170000076293945,18.441999435424805,9.84992790222168,112.07128143310547,72.55047607421875,47.108673095703125,50.843719482421875,44.09440231323242,78.15846252441406,39.909671783447266,17.975727081298828,154.8608856201172,,44.95000076293945,114.28022003173828,124.04192352294922,80.36558532714844,,76.36290740966797,,74.55789947509766,36.37267303466797,31.539339065551758,58.18485641479492,26.68027114868164,151.63043212890625,19.668880462646484,86.08171844482422,133.21177673339844,47.281551361083984,,31.222379684448242,100.74604034423828,36.4764404296875,35.45357131958008,25.925992965698242,60.31303024291992,34.92338180541992,48.95634078979492,91.66304016113281,9.26368236541748,43.018707275390625,76.34718322753906,41.435699462890625,42.5710334777832,99.20289611816406,70.7699966430664,77.29019927978516,85.97877502441406,62.23062515258789,81.09785461425781,44.251041412353516,30.81524085998535
2015-01-29,128.4221954345703,26.143463134765625,70.53560638427734,64.97846221923828,50.495059967041016,49.497589111328125,46.46352767944336,129.251708984375,41.73402404785156,60.2547607421875,,63.74274444580078,9.229999542236328,18.577999114990234,9.86746597290039,112.92596435546875,73.69129943847656,48.16621780395508,51.30731964111328,44.604122161865234,78.14928436279297,40.1257438659668,18.080209732055664,156.1615447998047,,44.40999984741211,112.67159271240234,125.29065704345703,80.64737701416016,,77.7140884399414,,74.23371887207031,36.742462158203125,31.906524658203125,57.929107666015625,26.755380630493164,154.234375,19.98332405090332,86.7419204711914,138.26319885253906,46.40922164916992,,31.5225887298584,102.06269073486328,36.382301330566406,36.037147521972656,26.388957977294922,60.07056427001953,34.59970474243164,50.42979431152344,92.89578247070312,9.029765129089355,44.136444091796875,80.61540222167969,41.998172760009766,43.111083984375,99.98555755615234,73.52999877929688,78.16193389892578,86.03858184814453,62.47367477416992,81.84237670898438,44.17538070678711,30.72530174255371
2015-01-30,125.46153259277344,26.16547966003418,69.01366424560547,62.05276107788086,49.77619552612305,46.50346374511719,45.291080474853516,127.1438980102539,41.363407135009766,58.536964416503906,,63.71882247924805,9.149999618530273,18.451000213623047,9.733019828796387,110.36199188232422,73.07373046875,48.097557067871094,50.4280891418457,44.65116882324219,77.46143341064453,39.32448196411133,17.84310531616211,152.74728393554688,,43.7400016784668,111.60752868652344,124.30213165283203,78.70708465576172,,77.1669921875,,73.73359680175781,36.126136779785156,31.218046188354492,57.230045318603516,25.91048240661621,150.92538452148438,19.527376174926758,85.22085571289062,137.4052734375,45.64755630493164,,29.58350944519043,100.22108459472656,35.50373458862305,35.713584899902344,26.083599090576172,59.20907974243164,33.79901885986328,49.45032501220703,91.96699523925781,8.785212516784668,42.43635940551758,78.9958267211914,41.998172760009766,44.271209716796875,97.58769989013672,69.37000274658203,76.9321060180664,82.57989501953125,62.56117248535156,79.65648651123047,43.23386764526367,30.67133331298828
2015-02-02,127.10032653808594,26.33724594116211,69.77462768554688,61.549888610839844,50.218563079833984,46.1623649597168,46.82283401489258,127.92230224609375,41.77712631225586,60.36162567138672,,64.41202545166016,9.279999732971191,18.67099952697754,9.844088554382324,113.1712875366211,74.31748962402344,49.70445251464844,51.47518539428711,46.2430534362793,77.46143341064453,39.63957214355469,18.07217025756836,154.6802978515625,,44.869998931884766,114.04564666748047,125.96705627441406,80.32532501220703,,78.67568969726562,,75.22476196289062,37.78547286987305,31.699975967407227,58.022884368896484,26.17959976196289,151.69447326660156,19.7789363861084,86.94252014160156,139.36630249023438,46.38969039916992,,30.223304748535156,102.95767211914062,36.0528450012207,37.14073944091797,27.728599548339844,60.137630462646484,34.02899932861328,50.659751892089844,94.4747314453125,8.83305835723877,41.82583236694336,80.5901107788086,42.52117156982422,44.111183166503906,99.08637237548828,69.37999725341797,77.93619537353516,84.87239837646484,63.066707611083984,80.80195617675781,43.34315872192383,31.246994018554688
2015-02-03,128.27529907226562,26.817302703857422,71.19622802734375,59.59331130981445,50.73467254638672,45.00641632080078,47.70218276977539,128.86692810058594,42.51837921142578,61.83283615112305,,66.86612701416016,9.449999809265137,19.131000518798828,10.130525588989258,115.1812973022461,76.02444458007812,50.700191497802734,55.783416748046875,46.61162185668945,78.23184967041016,39.891658782958984,18.397687911987305,156.23379516601562,,45.33000183105469,116.41666412353516,127.31988525390625,81.53300476074219,,79.47148132324219,,75.94718170166016,38.98967361450195,32.01362228393555,58.969181060791016,26.755380630493164,153.8337860107422,20.415687561035156,89.65031433105469,140.49566650390625,46.87793731689453,,30.882774353027344,104.34317779541016,36.798057556152344,37.95543670654297,28.585575103759766,61.32923126220703,34.57414245605469,51.61365509033203,96.53495025634766,8.934070587158203,40.623558044433594,81.38301086425781,42.80734634399414,44.97126770019531,101.40096282958984,67.97000122070312,78.2786636352539,89.7962875366211,63.912513732910156,82.80646514892578,43.91478729248047,31.831628799438477
2015-02-04,127.40179443359375,26.99843978881836,72.40039825439453,60.98301315307617,51.26921844482422,46.863529205322266,46.81338119506836,128.76197814941406,42.57870864868164,57.9451789855957,,65.29646301269531,9.297499656677246,19.072999954223633,10.104219436645508,114.08132934570312,76.06732940673828,49.622066497802734,54.7363395690918,44.95700454711914,77.98418426513672,39.67559051513672,16.967025756835938,155.42987060546875,,44.95000076293945,116.06478881835938,125.7069091796875,81.11432647705078,,79.45488739013672,,75.94718170166016,37.73806381225586,31.677038192749023,58.551448822021484,26.32979393005371,154.05810546875,20.533611297607422,89.37300109863281,141.68630981445312,46.45478439331055,,30.74006462097168,103.0265121459961,36.9235725402832,36.7073974609375,27.80739974975586,60.76179885864258,34.540077209472656,52.082115173339844,94.65205383300781,8.801161766052246,41.92914962768555,80.70820617675781,42.54092025756836,44.5445671081543,100.27693939208984,71.69999694824219,78.2475357055664,88.7098388671875,63.9222526550293,81.51786041259766,43.897979736328125,31.381893157958984
2015-02-05,128.74685668945312,27.077960968017578,72.89374542236328,61.09273910522461,52.53181076049805,46.34134292602539,46.98357391357422,129.96890258789062,43.88881301879883,58.331478118896484,,66.58724975585938,9.3725004196167,19.506000518798828,10.288354873657227,109.29362487792969,76.44477081298828,49.94479751586914,55.327823638916016,44.815853118896484,78.36023712158203,40.341800689697266,16.90273094177246,156.59510803222656,,45.36000061035156,116.19888305664062,127.4759750366211,82.39447021484375,,80.46619415283203,,77.04006958007812,38.75263214111328,32.15895462036133,59.24198913574219,26.16082763671875,155.48428344726562,20.116973876953125,90.633544921875,142.7281036376953,47.958587646484375,,30.636716842651367,103.55146789550781,37.2530403137207,36.950069427490234,28.506771087646484,61.95857238769531,34.82968521118164,52.25244903564453,95.44573211669922,8.979256629943848,41.76947021484375,81.11309051513672,42.96524429321289,44.56456756591797,102.2834701538086,69.5999984741211,78.97140502929688,88.7098388671875,64.91390228271484,82.98783111572266,44.2174186706543,31.354923248291016
2015-02-06,128.3758087158203,27.148651123046875,72.28331756591797,60.26988220214844,53.038700103759766,45.714725494384766,46.90793228149414,129.4441680908203,44.29391860961914,57.953399658203125,,66.3004150390625,9.417499542236328,19.20199966430664,10.358504295349121,107.5130844116211,76.32467651367188,49.51904296875,55.99124526977539,44.721744537353516,78.19514465332031,40.548866271972656,17.01525115966797,156.4867401123047,,45.849998474121094,116.7015380859375,127.58004760742188,81.91944885253906,,80.48279571533203,,75.97496032714844,38.790565490722656,31.79943084716797,64.94540405273438,26.235918045043945,156.42971801757812,20.478586196899414,90.58313751220703,142.03648376464844,48.297096252441406,,30.882774353027344,104.31275177001953,37.441307067871094,37.16385269165039,28.516620635986328,61.80379867553711,34.60823059082031,51.79252624511719,95.11642456054688,8.936575889587402,41.45951461791992,81.24803161621094,42.9751091003418,44.397891998291016,101.41759490966797,67.58000183105469,78.35651397705078,89.42749786376953,64.12641143798828,82.85421752929688,44.082923889160156,31.65174674987793
2015-02-09,127.42497253417969,27.117734909057617,71.9237289428711,58.06645584106445,52.448875427246094,44.17665481567383,47.1348762512207,129.0768280029297,43.91469192504883,57.9451789855957,,67.4637222290039,9.420000076293945,19.08799934387207,10.317586898803711,106.35770416259766,76.29894256591797,50.15082550048828,56.063167572021484,44.972686767578125,77.99336242675781,40.242767333984375,16.983102798461914,155.03250122070312,,46.779998779296875,114.73268127441406,128.20440673828125,81.79064178466797,,80.25898742675781,,75.17845153808594,39.293094635009766,31.94476318359375,64.48503875732422,26.24843406677246,154.6510467529297,20.604368209838867,90.751220703125,142.6756134033203,47.841400146484375,,31.084577560424805,104.53766632080078,37.213809967041016,37.828311920166016,28.31961441040039,61.55105972290039,34.6337776184082,51.27298355102539,97.12599182128906,8.979257583618164,40.63295364379883,80.4720230102539,42.64946365356445,44.271209716796875,99.45268249511719,64.56999969482422,78.19304656982422,90.67342376708984,64.1361312866211,83.16921997070312,44.15856170654297,31.579774856567383
