Date,APA,BKR,CVX,COP,CTRA,DVN,FANG,EOG,EQT,XOM,HAL,HES,KMI,MRO,MPC,OXY,OKE,PSX,PXD,SLB,TRGP,VLO,WMB
2019-12-12,21.101625442504883,21.388381958007812,102.22071838378906,55.17494583129883,13.334752082824707,19.33409309387207,74.86771392822266,64.3155746459961,9.21179485321045,58.57236862182617,23.20914077758789,59.92711639404297,16.319122314453125,12.509867668151855,51.93388366699219,36.582977294921875,56.40636444091797,97.96918487548828,114.48163604736328,36.395355224609375,34.28578567504883,80.55935668945312,18.340869903564453
2019-12-13,20.441007614135742,21.28035545349121,101.4894027709961,55.27192687988281,13.285242080688477,18.923072814941406,73.84368896484375,63.292694091796875,9.055994033813477,57.6480712890625,22.91305923461914,59.1582145690918,16.359617233276367,12.212241172790527,51.59059143066406,36.06650924682617,56.607505798339844,97.33172607421875,114.84258270263672,36.33013916015625,34.23964309692383,79.94577026367188,18.389455795288086
2019-12-16,21.130348205566406,21.559415817260742,102.69390869140625,55.37770080566406,13.937128067016602,19.221267700195312,76.10005187988281,65.32169342041016,9.474710464477539,58.28925704956055,23.256898880004883,61.32252883911133,16.667367935180664,12.605875015258789,53.474300384521484,36.649925231933594,56.77770233154297,98.32234954833984,117.61540985107422,36.7027587890625,34.60870361328125,81.0792007446289,18.478527069091797
2019-12-17,21.513320922851562,21.937490463256836,102.04003143310547,55.994773864746094,13.772093772888184,19.47916030883789,75.16279602050781,66.07626342773438,9.562348365783691,58.022789001464844,23.581636428833008,61.38898468017578,16.610681533813477,12.836295127868652,53.87920379638672,36.649925231933594,56.75449752807617,97.3661880493164,118.1568603515625,36.7586555480957,35.06080627441406,81.53939056396484,18.575702667236328
2019-12-18,21.771821975708008,22.261554718017578,101.99701690673828,55.71268844604492,13.904119491577148,19.906301498413086,75.5706787109375,67.56867218017578,9.873954772949219,58.18100357055664,23.438373565673828,61.75919723510742,16.780750274658203,12.884298324584961,53.615142822265625,36.98466873168945,57.164520263671875,97.37479400634766,119.66630554199219,36.9077033996582,35.678985595703125,80.54230499267578,18.689064025878906
2019-12-19,21.74309730529785,22.477602005004883,101.63565063476562,55.70387268066406,14.03614616394043,20.23672866821289,75.91780853271484,68.12203216552734,10.390048027038574,57.78131103515625,23.381059646606445,60.45870590209961,16.877941131591797,12.653878211975098,53.80878829956055,37.01336669921875,57.23415756225586,97.17667388916016,120.76558685302734,36.898380279541016,36.14030838012695,80.61048126220703,19.029159545898438
2019-12-20,21.656930923461914,22.58562469482422,102.96925354003906,56.17108154296875,14.366214752197266,20.526857376098633,76.38644409179688,69.30422973632812,10.263458251953125,58.23928451538086,23.39061737060547,61.550350189208984,16.98322296142578,12.682682037353516,54.23130416870117,37.309852600097656,58.17027282714844,97.641845703125,121.0855484008789,36.730712890625,36.64777374267578,81.18998718261719,19.272085189819336
2019-12-23,25.40045928955078,22.963703155517578,103.52848052978516,56.94682312011719,14.51474380493164,21.139360427856445,77.26293182373047,69.90786743164062,10.594537734985352,58.53074264526367,23.772653579711914,63.496341705322266,17.169498443603516,13.01871109008789,53.39508819580078,37.97934341430664,58.7891731262207,97.05606079101562,123.81734466552734,37.99760818481445,37.164459228515625,81.16441345214844,19.385448455810547
2019-12-24,25.0557861328125,22.93669319152832,103.53707885742188,57.00852966308594,14.390970230102539,21.38920021057129,78.26094055175781,70.26839447021484,10.526375770568848,58.305912017822266,23.744003295898438,63.82859420776367,17.112802505493164,13.076314926147461,53.6679573059082,38.1515007019043,58.487457275390625,97.51262664794922,124.53105926513672,37.867183685302734,37.192138671875,81.04511260986328,19.304475784301758
2019-12-26,25.151527404785156,23.008708953857422,103.76078033447266,57.2994384765625,14.341460227966309,21.244129180908203,79.2416000366211,70.1342544555664,10.40952205657959,58.39750289916992,23.438373565673828,64.02793884277344,17.169498443603516,13.143521308898926,53.227840423583984,38.400169372558594,58.89747619628906,96.53062438964844,124.76075744628906,37.3268928527832,37.55196762084961,80.46560668945312,19.28018569946289
