Date,ACN,ADBE,AKAM,AMD,APH,ADI,ANSS,AAPL,AMAT,ANET,ADSK,AVGO,CDNS,CDW,CDAY,CSCO,CTSH,GLW,DXC,ENPH,EPAM,FFIV,FSLR,FTNT,IT,GEN,HPE,PAYC
2021-03-31,269.0240173339844,475.3699951171875,101.9000015258789,78.5,64.62821960449219,149.64759826660156,339.55999755859375,120.6971435546875,131.38003540039062,75.47250366210938,277.1499938964844,436.5264587402344,136.99000549316406,162.17991638183594,84.2699966430664,48.71381759643555,75.87362670898438,41.129478454589844,31.260000228881836,162.16000366210938,396.69000244140625,208.6199951171875,87.30000305175781,36.88399887084961,182.5500030517578,20.415735244750977,14.76082706451416,370.05999755859375
2021-04-01,271.059326171875,483.3399963378906,102.83000183105469,81.08999633789062,65.68627166748047,154.76194763183594,351.8500061035156,121.53702545166016,139.16842651367188,77.01000213623047,283.8999938964844,448.0972900390625,141.49000549316406,165.79043579101562,84.58000183105469,48.96817398071289,76.61176300048828,41.583221435546875,30.829999923706055,162.69000244140625,399.989990234375,211.11000061035156,86.1500015258789,37.27799987792969,187.27000427246094,20.569379806518555,14.723313331604004,376.75
2021-04-05,273.7763671875,491.6199951171875,103.86000061035156,81.43000030517578,67.42024993896484,157.7629852294922,362.760009765625,124.40254974365234,140.67298889160156,77.90499877929688,288.32000732421875,459.89398193359375,145.8699951171875,167.83538818359375,87.0,49.727230072021484,78.02006530761719,42.99169921875,31.850000381469727,149.4199981689453,409.30999755859375,215.27999877929688,83.12000274658203,38.25400161743164,189.88999938964844,21.22237777709961,14.920249938964844,377.760009765625
2021-04-06,274.2632751464844,491.3399963378906,103.73999786376953,81.44000244140625,66.89125061035156,156.04534912109375,358.4200134277344,124.70885467529297,137.22129821777344,76.96749877929688,285.5,455.5537414550781,143.4600067138672,167.8256378173828,86.55999755859375,49.36668014526367,77.36933135986328,42.2354736328125,31.25,157.9199981689453,411.010009765625,215.35000610351562,84.20999908447266,38.93600082397461,189.27999877929688,21.07833480834961,14.929628372192383,377.9800109863281
2021-04-07,275.1786804199219,493.4100036621094,102.48999786376953,82.19999694824219,65.92138671875,153.86453247070312,355.3399963378906,126.37875366210938,136.8279571533203,76.95500183105469,286.1199951171875,454.2262878417969,142.55999755859375,166.65145874023438,86.51000213623047,49.11998748779297,76.93225860595703,41.8668098449707,31.200000762939453,150.00999450683594,410.3599853515625,210.89999389648438,81.0,38.566001892089844,187.10000610351562,20.886274337768555,14.910872459411621,372.0
2021-04-08,276.9803161621094,499.8399963378906,104.38999938964844,83.3499984741211,66.67571258544922,156.4409942626953,362.239990234375,128.80947875976562,137.03448486328125,77.8125,293.42999267578125,457.069580078125,145.4600067138672,170.82949829101562,89.4000015258789,49.2528190612793,77.7578353881836,42.13148498535156,31.459999084472656,153.1300048828125,420.54998779296875,211.5500030517578,81.19000244140625,39.316001892089844,186.60000610351562,21.212772369384766,14.76082706451416,379.0400085449219
2021-04-09,280.18426513671875,504.0400085449219,103.87000274658203,82.76000213623047,67.06757354736328,155.59182739257812,366.70001220703125,131.41807556152344,136.60179138183594,78.88749694824219,297.57000732421875,456.702392578125,145.35000610351562,171.66119384765625,89.66000366210938,49.423606872558594,78.23374938964844,42.301639556884766,31.440000534057617,151.35000610351562,423.05999755859375,210.4199981689453,79.61000061035156,39.52399826049805,188.19000244140625,21.059127807617188,14.80771541595459,381.2300109863281
2021-04-12,280.0187072753906,506.0299987792969,104.2300033569336,78.58000183105469,66.34263610839844,154.13470458984375,366.94000244140625,129.6790313720703,132.7567596435547,78.50250244140625,294.5,455.3655090332031,144.7899932861328,170.49679565429688,90.83000183105469,48.93022537231445,77.92294311523438,42.58522033691406,32.290000915527344,151.8699951171875,424.6700134277344,207.1999969482422,78.75,39.417999267578125,188.4499969482422,21.31840705871582,14.835848808288574,381.010009765625
2021-04-13,277.7593688964844,514.8599853515625,104.54000091552734,80.19000244140625,66.45040130615234,153.58470153808594,371.0199890136719,132.8311004638672,132.8551025390625,78.5824966430664,295.3500061035156,456.5799560546875,146.14999389648438,172.10150146484375,92.62999725341797,49.01561737060547,78.12691497802734,42.528507232666016,31.149999618530273,153.08999633789062,432.4800109863281,207.0,78.98999786376953,40.007999420166016,189.07000732421875,20.684616088867188,14.69517993927002,389.7099914550781
2021-04-14,277.8570556640625,510.6300048828125,103.56999969482422,78.55000305175781,66.33283996582031,152.9091796875,366.6199951171875,130.45962524414062,131.91102600097656,78.11750030517578,294.3500061035156,449.36822509765625,144.61000061035156,174.29327392578125,91.75,48.74046325683594,77.17508697509766,42.764835357666016,31.780000686645508,151.91000366210938,430.3999938964844,209.32000732421875,78.56999969482422,39.86399841308594,188.61000061035156,20.290895462036133,14.79833698272705,386.45001220703125
2021-04-15,278.55059814453125,523.25,105.83000183105469,83.01000213623047,67.12635040283203,155.08041381835938,374.6199951171875,132.90025329589844,132.1765594482422,78.70999908447266,298.8599853515625,451.91021728515625,147.58999633789062,176.92532348632812,95.02999877929688,48.996639251708984,77.4761734008789,43.38872528076172,31.959999084472656,145.7899932861328,448.6700134277344,209.57000732421875,77.16999816894531,41.108001708984375,190.60000610351562,20.607789993286133,14.854605674743652,398.17999267578125
2021-04-16,280.3186950683594,525.0800170898438,105.95999908447266,82.1500015258789,67.08717346191406,153.9224090576172,373.92999267578125,132.56430053710938,131.50784301757812,79.1675033569336,300.1600036621094,450.7710266113281,147.25999450683594,180.04656982421875,93.94000244140625,50.097259521484375,78.30172729492188,43.294189453125,31.649999618530273,150.00999450683594,446.0400085449219,209.77000427246094,80.13999938964844,41.20199966430664,191.97999572753906,20.76144027709961,14.957761764526367,398.4700012207031
2021-04-19,279.9084777832031,516.1699829101562,105.73999786376953,81.11000061035156,66.13690185546875,151.4134979248047,364.4700012207031,133.23622131347656,128.71502685546875,78.70249938964844,290.20001220703125,434.963623046875,141.94000244140625,178.2755889892578,92.13999938964844,50.14470672607422,78.08805847167969,43.53997039794922,31.639999389648438,141.13999938964844,446.94000244140625,208.49000549316406,80.20999908447266,41.22800064086914,191.94000244140625,20.93429183959961,14.967140197753906,393.17999267578125
2021-04-20,281.9208068847656,514.2100219726562,105.37999725341797,79.2699966430664,65.4315414428711,149.05894470214844,364.94000244140625,131.5267791748047,126.45325469970703,77.38249969482422,286.3599853515625,430.5010070800781,140.94000244140625,176.8470458984375,91.05000305175781,49.13896560668945,77.32077026367188,43.06732177734375,31.040000915527344,147.0,446.9200134277344,207.00999450683594,79.36000061035156,40.560001373291016,191.42999267578125,20.953495025634766,14.770204544067383,382.4200134277344
2021-04-21,283.99169921875,512.3400268554688,105.55000305175781,81.61000061035156,66.35243225097656,152.74514770507812,365.8800048828125,131.9121551513672,132.80593872070312,79.1050033569336,288.8699951171875,432.8829650878906,141.5,177.91354370117188,92.9800033569336,49.271793365478516,76.97111511230469,43.719573974609375,31.729999542236328,155.0800018310547,448.8299865722656,209.5,83.6500015258789,40.38399887084961,193.4199981689453,21.13595199584961,14.995274543762207,388.25
