Date,ABT,ABBV,A,ALGN,ABC,AMGN,BAX,BDX,TECH,BIIB,BSX,BMY,CAH,CTLT,CNC,CRL,CI,CVS,DHR,DVA,XRAY,DXCM,EW,ELV,LLY,GEHC,GILD,HCA,HSIC,HOLX,HUM,IDXX,ILMN,INCY,PODD,ISRG,IQV,JNJ,LH,MCK,MDT,MRK,MRNA,MOH,OGN,PKI,PFE,DGX,REGN,RMD,STE,SYK,TMO,UNH,UHS,VRTX,VTRS,WST,ZBH,ZTS
2021-03-10,112.17700958251953,99.40740966796875,118.56433868408203,511.7900085449219,108.89683532714844,215.93307495117188,75.02729797363281,225.7162322998047,90.32913970947266,262.6099853515625,39.34000015258789,57.283565521240234,52.528472900390625,103.05000305175781,61.59000015258789,276.5899963378906,230.19554138183594,69.32246398925781,211.4710235595703,107.11000061035156,60.74201965332031,89.09750366210938,82.9800033569336,326.14971923828125,199.84120178222656,,58.06406784057617,181.45848083496094,65.91000366210938,68.76000213623047,397.7570495605469,488.7799987792969,399.45001220703125,78.3499984741211,245.4199981689453,239.93666076660156,189.74000549316406,151.11981201171875,229.95059204101562,180.93283081054688,111.72081756591797,66.23178100585938,129.75,223.47000122070312,,119.8955078125,32.6121940612793,112.53892517089844,467.95001220703125,182.65090942382812,176.8699493408203,234.73599243164062,438.9523620605469,339.18524169921875,131.78736877441406,214.2899932861328,13.039721488952637,266.5103759765625,153.43521118164062,149.04856872558594
2021-03-11,113.76461029052734,99.28775787353516,120.38249969482422,544.0,106.9784927368164,217.06927490234375,75.04660034179688,226.0103759765625,96.35090637207031,267.44000244140625,38.650001525878906,56.73827362060547,52.1076545715332,106.26000213623047,61.88999938964844,285.0,231.0555419921875,68.98872375488281,217.71795654296875,107.68000030517578,60.94756317138672,91.69499969482422,82.97000122070312,327.60675048828125,199.60775756835938,,57.319068908691406,181.32144165039062,65.87999725341797,71.02999877929688,396.1779479980469,502.94000244140625,412.8900146484375,79.4800033569336,259.760009765625,244.0,189.3699951171875,151.11032104492188,234.56698608398438,180.55816650390625,111.19355010986328,66.11661529541016,140.47000122070312,229.08999633789062,,125.76326751708984,32.40678787231445,117.34400939941406,469.9599914550781,183.95140075683594,178.4029083251953,233.93421936035156,458.2881774902344,342.58099365234375,131.13624572753906,215.14999389648438,13.07681941986084,271.6468811035156,153.34910583496094,150.3013916015625
2021-03-12,112.98051452636719,99.60992431640625,119.99712371826172,536.4400024414062,109.9582290649414,216.3086700439453,75.25895690917969,226.04835510253906,95.63326263427734,266.1300048828125,38.849998474121094,57.01091766357422,53.63197708129883,105.76000213623047,62.900001525878906,286.7900085449219,235.25900268554688,70.48578643798828,213.2090606689453,108.44000244140625,61.54460525512695,89.43250274658203,82.06999969482422,334.1584777832031,202.39942932128906,,56.56559753417969,185.43280029296875,67.19000244140625,70.77999877929688,401.2311706542969,497.75,405.1199951171875,79.01000213623047,261.8800048828125,244.663330078125,186.80999755859375,151.547119140625,235.97071838378906,184.9160919189453,111.8620376586914,66.67070770263672,136.99000549316406,232.49000549316406,,122.63512420654297,32.62153244018555,117.35364532470703,471.4599914550781,182.38487243652344,180.85955810546875,235.4008331298828,448.30682373046875,346.6411437988281,135.8885040283203,214.3300018310547,13.317952156066895,272.87127685546875,156.08509826660156,150.5085906982422
2021-03-15,114.3260726928711,101.48760223388672,122.56623077392578,558.8499755859375,110.87358093261719,221.56707763671875,75.94437408447266,228.43939208984375,98.58580017089844,260.1300048828125,39.400001525878906,57.716026306152344,54.23984146118164,106.66999816894531,62.79999923706055,292.0899963378906,237.22064208984375,71.48701477050781,215.51316833496094,108.93000030517578,62.542945861816406,90.48249816894531,81.13999938964844,335.224365234375,183.9959259033203,,57.953086853027344,187.77239990234375,68.22000122070312,71.91999816894531,400.7673034667969,512.760009765625,420.32000732421875,80.6500015258789,269.5400085449219,245.02000427246094,190.64999389648438,152.3257598876953,237.1767120361328,186.2175750732422,112.18215942382812,68.12745666503906,143.66000366210938,234.02000427246094,,126.15180206298828,33.06034469604492,118.78842163085938,483.94000244140625,184.32579040527344,183.81739807128906,235.8799285888672,450.8857421875,344.55755615234375,138.44740295410156,219.64999389648438,13.605457305908203,274.7626037597656,154.46836853027344,152.74790954589844
2021-03-16,114.44224548339844,102.0214614868164,121.53858184814453,542.5399780273438,109.89981079101562,225.6611328125,76.19537353515625,227.29129028320312,96.44029998779297,259.9200134277344,38.86000061035156,58.19551086425781,53.55716323852539,103.5199966430664,62.970001220703125,288.5299987792969,233.54864501953125,71.58236694335938,214.4207000732422,107.63999938964844,62.024192810058594,88.6624984741211,81.26000213623047,335.967529296875,185.6884002685547,,58.816829681396484,182.0609130859375,67.02999877929688,71.94999694824219,397.8656311035156,506.9200134277344,419.5299987792969,80.27999877929688,265.6600036621094,242.2100067138672,189.38999938964844,153.22781372070312,235.99046325683594,183.92025756835938,111.98443603515625,68.64580535888672,156.02000427246094,233.83999633789062,,125.48432922363281,33.45246887207031,118.13360595703125,482.1700134277344,189.15338134765625,183.6306610107422,232.73162841796875,444.5231018066406,345.2585754394531,134.9795379638672,218.99000549316406,13.475615501403809,272.9210510253906,153.30128479003906,152.93531799316406
2021-03-17,113.8614273071289,96.68292236328125,121.06429290771484,540.010009765625,111.00990295410156,229.37020874023438,76.92904663085938,227.1110382080078,94.81379699707031,264.1499938964844,38.880001068115234,58.45875549316406,54.183719635009766,106.04000091552734,61.88999938964844,292.70001220703125,233.76123046875,70.57160949707031,212.67276000976562,107.7300033569336,62.15143966674805,87.92500305175781,80.37999725341797,334.3540954589844,181.6322479248047,,59.19356155395508,182.0413055419922,67.77999877929688,71.66999816894531,397.8754577636719,504.8999938964844,420.1199951171875,80.19999694824219,259.9200134277344,241.54666137695312,189.7100067138672,152.65809631347656,236.0201416015625,184.38369750976562,111.62664031982422,69.08372497558594,147.5500030517578,227.0500030517578,,125.9126968383789,33.41512680053711,118.55731201171875,496.010009765625,188.64108276367188,183.76828002929688,230.92279052734375,440.7193908691406,342.9023132324219,137.13339233398438,217.0800018310547,13.98570442199707,273.3391418457031,153.55958557128906,154.0599365234375
2021-03-18,114.33576202392578,95.51394653320312,121.13346099853516,514.3599853515625,112.5971450805664,229.5110626220703,77.09315490722656,226.95921325683594,92.86946105957031,262.2699890136719,38.189998626708984,58.59977722167969,54.501678466796875,104.0,63.56999969482422,288.2799987792969,235.6068878173828,71.01978302001953,214.47036743164062,109.19000244140625,61.71099090576172,84.7874984741211,78.68000030517578,345.5018310546875,178.90869140625,,58.88114929199219,184.52410888671875,67.69000244140625,70.80000305175781,402.435302734375,484.4700012207031,409.19000244140625,78.25,252.0,233.10667419433594,186.5,152.37322998046875,237.1767120361328,185.3499298095703,111.88086700439453,69.05691528320312,141.4600067138672,230.1199951171875,,126.0820541381836,33.39645767211914,119.65507507324219,474.67999267578125,182.35533142089844,183.75845336914062,225.72122192382812,443.8459777832031,352.5122985839844,137.5977325439453,213.36000061035156,13.531262397766113,267.724853515625,152.000244140625,150.36061096191406
2021-03-19,116.4073715209961,95.19181060791016,121.2322769165039,529.4600219726562,112.87954711914062,230.93832397460938,77.51792907714844,226.7884063720703,93.17985534667969,267.07000732421875,38.16999816894531,58.9476318359375,54.87575149536133,106.01000213623047,64.23999786376953,286.67999267578125,235.06573486328125,69.7801742553711,219.54534912109375,109.83000183105469,61.42715835571289,86.15750122070312,79.41000366210938,346.29388427734375,179.25885009765625,,59.230323791503906,185.08348083496094,66.80999755859375,72.02999877929688,404.4783020019531,484.8800048828125,415.8999938964844,79.37000274658203,261.0299987792969,235.8300018310547,188.3300018310547,151.9649200439453,237.46337890625,187.10491943359375,109.80010986328125,69.27141571044922,143.74000549316406,233.1699981689453,,127.91510772705078,33.17237854003906,120.63726806640625,473.70001220703125,182.8577880859375,183.99427795410156,224.88037109375,443.109130859375,355.9493103027344,136.34300231933594,216.11000061035156,13.707473754882812,275.887451171875,153.21519470214844,151.05113220214844
2021-03-22,117.58840942382812,97.47450256347656,122.1413345336914,530.5999755859375,113.29827117919922,234.45960998535156,78.42533111572266,229.25535583496094,95.69783020019531,272.3399963378906,38.22999954223633,59.58694076538086,55.30592346191406,109.81999969482422,64.45999908447266,288.1300048828125,234.23471069335938,70.05670166015625,222.01829528808594,110.04000091552734,61.11394500732422,89.95500183105469,79.66000366210938,343.37005615234375,180.76654052734375,,60.21350860595703,184.67129516601562,66.30000305175781,73.93000030517578,399.0993347167969,491.3699951171875,429.9200134277344,81.66999816894531,269.32000732421875,238.2433319091797,189.72999572753906,152.40170288085938,240.3103485107422,189.6782684326172,110.00723266601562,69.27141571044922,145.60000610351562,234.47999572753906,,127.64612579345703,33.6111946105957,121.24392700195312,483.2200012207031,186.98590087890625,183.3162384033203,226.91404724121094,452.7178649902344,357.195556640625,135.66127014160156,218.82000732421875,13.716748237609863,281.20306396484375,153.2917022705078,153.52725219726562
2021-03-23,116.63970947265625,96.49883270263672,120.53071594238281,518.8800048828125,110.78594207763672,230.09323120117188,78.77286529541016,227.96493530273438,93.48528289794922,267.2099914550781,37.2400016784668,58.87242126464844,53.959285736083984,107.4000015258789,64.05999755859375,280.30999755859375,230.40811157226562,68.55963897705078,218.81044006347656,107.0199966430664,58.657257080078125,91.0425033569336,79.7699966430664,344.0447692871094,178.66549682617188,,59.26707458496094,180.23561096191406,65.06999969482422,72.7300033569336,398.7440490722656,487.6600036621094,416.42999267578125,79.8499984741211,277.04998779296875,236.94000244140625,186.99000549316406,152.25927734375,236.0399169921875,185.78372192382812,108.30308532714844,68.16321563720703,136.52000427246094,234.7100067138672,,126.76945495605469,33.0136604309082,120.5698471069336,469.760009765625,187.921875,182.5890655517578,224.3230438232422,450.0792541503906,358.7923583984375,131.2251739501953,213.58999633789062,13.141739845275879,281.959716796875,149.36952209472656,153.93167114257812
2021-03-24,114.24862670898438,94.86044311523438,119.40425109863281,506.1700134277344,112.34397888183594,230.49700927734375,79.23623657226562,229.39768981933594,91.74455261230469,265.69000244140625,37.58000183105469,58.571571350097656,55.27787399291992,102.9800033569336,64.94000244140625,276.2099914550781,232.43734741210938,69.80877685546875,217.9662322998047,109.02999877929688,59.068328857421875,88.93250274658203,80.20999908447266,352.8847961425781,175.25132751464844,,59.129241943359375,181.1482391357422,65.66000366210938,71.9800033569336,409.2552490234375,472.9700012207031,406.79998779296875,78.4800033569336,263.6300048828125,237.02333068847656,186.11000061035156,153.74058532714844,247.54632568359375,185.16261291503906,109.17870330810547,68.13639068603516,131.61000061035156,235.10000610351562,,124.7271957397461,33.247066497802734,122.1875991821289,460.32000732421875,189.34056091308594,184.49542236328125,228.60552978515625,443.4675598144531,360.8370361328125,131.8772430419922,211.5399932861328,12.993348121643066,276.8132019042969,150.6226806640625,153.32994079589844
2021-03-25,115.2457275390625,95.6152114868164,120.45166015625,517.8699951171875,114.2623062133789,231.22943115234375,80.52015686035156,229.35972595214844,93.67154693603516,273.9700012207031,37.91999816894531,59.032249450683594,56.474891662597656,102.22000122070312,64.94000244140625,281.95001220703125,233.25872802734375,70.62881469726562,217.39959716796875,110.86000061035156,59.36245346069336,87.04750061035156,80.55000305175781,358.751953125,178.0916290283203,,58.79845428466797,183.85678100585938,66.80999755859375,71.05000305175781,411.0218811035156,472.1099853515625,398.1300048828125,79.77999877929688,259.1700134277344,234.8333282470703,186.5500030517578,153.79754638671875,245.62860107421875,188.7613067626953,110.314208984375,67.98445892333984,133.3300018310547,234.0399932861328,,125.37474060058594,33.30308532714844,122.43795776367188,463.4800109863281,184.75930786132812,187.53187561035156,230.1014862060547,440.4007263183594,361.3141174316406,133.87298583984375,212.36000061035156,13.002623558044434,274.1952819824219,151.03404235839844,150.8143768310547
2021-03-26,118.16920471191406,97.54814147949219,124.14722442626953,528.3400268554688,115.61585235595703,237.43621826171875,82.97215270996094,232.57626342773438,96.40801239013672,276.6300048828125,38.220001220703125,60.11341857910156,57.84959030151367,103.30000305175781,64.86000061035156,288.0400085449219,235.56822204589844,72.43101501464844,224.9348907470703,108.7699966430664,60.0781364440918,88.18250274658203,82.30000305175781,363.0937194824219,180.25103759765625,,59.94703674316406,187.5074462890625,67.9800033569336,73.41999816894531,418.0787048339844,480.2200012207031,401.4599914550781,81.75,266.79998779296875,243.5833282470703,192.86000061035156,156.60818481445312,249.94845581054688,191.36424255371094,112.18778991699219,69.1641616821289,133.27999877929688,234.19000244140625,,129.06077575683594,33.8446044921875,124.45052337646484,476.9100036621094,188.10902404785156,190.32264709472656,235.61595153808594,458.0948181152344,366.5622253417969,133.52719116210938,214.63999938964844,13.317952156066895,279.0330505371094,154.55982971191406,154.0401611328125
2021-03-29,118.3240966796875,98.23847198486328,123.92982482910156,516.0,115.92745971679688,239.4081573486328,83.04937744140625,234.49290466308594,91.1312026977539,276.0799865722656,38.59000015258789,60.23564910888672,58.41069412231445,102.12999725341797,65.63999938964844,282.95001220703125,239.2112579345703,72.7552261352539,225.5413055419922,110.05000305175781,60.84284210205078,87.34249877929688,82.43000030517578,361.1966247558594,181.2528839111328,,60.81996154785156,183.69976806640625,69.73999786376953,74.19999694824219,419.7269287109375,479.17999267578125,395.0,81.0999984741211,259.8299865722656,241.31666564941406,191.0,157.6621856689453,248.6930389404297,193.2474365234375,112.75553131103516,69.9774398803711,123.41999816894531,233.27999877929688,,128.16415405273438,34.1900520324707,123.29498291015625,481.5199890136719,188.227294921875,189.4284210205078,236.64259338378906,456.6112060546875,369.07415771484375,133.50746154785156,216.7100067138672,13.280853271484375,279.2322082519531,153.49635314941406,156.24993896484375
2021-03-30,115.9233627319336,98.29368591308594,123.35672760009766,524.3300170898438,115.93717956542969,234.51596069335938,82.61498260498047,232.6426544189453,92.74032592773438,276.010009765625,38.959999084472656,59.52112579345703,58.24236297607422,103.56999969482422,65.37999725341797,287.9599914550781,237.52020263671875,72.54544067382812,221.68417358398438,109.4800033569336,62.29380798339844,86.80000305175781,82.8499984741211,356.03350830078125,180.4358367919922,,60.185943603515625,185.02459716796875,68.97000122070312,73.87000274658203,420.85394287109375,475.95001220703125,368.9599914550781,80.2300033569336,261.3800048828125,242.163330078125,190.7899932861328,156.68414306640625,250.63052368164062,193.76998901367188,112.44326782226562,68.77986907958984,118.48999786376953,235.1999969482422,,127.24765014648438,33.713890075683594,123.72831726074219,470.6700134277344,186.5130157470703,186.7359161376953,238.30908203125,449.54150390625,363.71905517578125,134.55471801757812,212.99000549316406,13.123189926147461,277.0720520019531,154.4640350341797,154.91815185546875
2021-03-31,116.01046752929688,99.60992431640625,125.62940216064453,541.530029296875,114.97315216064453,233.63327026367188,81.41792297363281,230.7070770263672,94.84111785888672,279.75,38.650001525878906,59.81485366821289,57.25836944580078,105.30999755859375,63.90999984741211,289.8299865722656,233.59695434570312,71.73493957519531,223.7519073486328,107.7699966430664,62.55851745605469,89.84750366210938,83.63999938964844,351.0072326660156,181.71978759765625,,59.38652420043945,184.8283233642578,69.23999786376953,74.37999725341797,414.4676513671875,489.30999755859375,384.05999755859375,81.2699966430664,260.9200134277344,246.31333923339844,193.13999938964844,156.0574493408203,252.10342407226562,192.3009033203125,111.78089904785156,68.89603424072266,130.9499969482422,233.75999450683594,,127.80553436279297,33.825931549072266,123.58385467529297,473.1400146484375,191.15341186523438,187.1781005859375,238.77963256835938,454.4305419921875,362.268310546875,131.788330078125,214.88999938964844,12.956253051757812,280.4964294433594,153.371826171875,155.3522186279297
2021-04-01,115.13924407958984,99.88605499267578,126.1728515625,545.0499877929688,113.82410430908203,233.9713134765625,81.39862823486328,229.2174072265625,96.47258758544922,278.7099914550781,38.58000183105469,59.6253547668457,57.380897521972656,106.54000091552734,63.25,294.1700134277344,233.6839141845703,70.84813690185547,223.7519073486328,105.44000244140625,62.195770263671875,91.375,83.83999633789062,345.93206787109375,180.18295288085938,,61.0496826171875,182.6791534423828,68.66999816894531,74.33999633789062,408.1109924316406,486.3599853515625,385.0400085449219,83.01000213623047,264.82000732421875,249.1999969482422,198.05999755859375,154.6141357421875,249.8001708984375,190.8515625,111.83767700195312,68.89603424072266,132.5500030517578,235.47999572753906,,129.3895263671875,33.89128494262695,124.64309692382812,474.92999267578125,191.5671844482422,190.14576721191406,238.16201782226562,454.350830078125,357.40008544921875,132.78623962402344,213.0399932861328,12.89133071899414,283.47271728515625,153.295166015625,155.75669860839844
2021-04-05,116.02984619140625,97.6954116821289,128.65087890625,547.9400024414062,113.94096374511719,236.6474609375,82.32536315917969,232.54779052734375,98.53115844726562,277.8800048828125,39.040000915527344,59.84327697753906,57.0604362487793,105.75,63.959999084472656,297.8900146484375,235.14303588867188,71.55375671386719,225.193359375,106.80000305175781,63.11732864379883,92.04000091552734,85.73999786376953,347.0370788574219,179.8424835205078,,60.957786560058594,184.49464416503906,68.9800033569336,74.36000061035156,408.4372253417969,491.30999755859375,384.5400085449219,83.25,269.1199951171875,255.30999755859375,200.3699951171875,155.18385314941406,249.7705078125,191.87692260742188,113.78694915771484,68.81560516357422,129.91000366210938,236.72000122070312,,130.49533081054688,33.872615814208984,125.30752563476562,484.55999755859375,192.22727966308594,192.48448181152344,243.58303833007812,463.4020690917969,360.4281005859375,134.7325439453125,215.32000732421875,13.030447006225586,288.240966796875,155.88198852539062,156.2696533203125
