Date,ARE,AMT,AVB,BXP,CPT,CBRE,CCI,DLR,EQIX,EQR,ESS,EXR,FRT,PEAK,HST,INVH,IRM,KIM,MAA,PLD,PSA,O,REG,SBAC,SPG,UDR,VICI,WELL,WY
2015-01-20,75.67120361328125,82.50830841064453,135.6276092529297,108.40985870361328,57.527854919433594,32.95000076293945,60.597713470458984,53.4163818359375,181.9574737548828,50.579105377197266,178.25668334960938,49.88002014160156,107.82063293457031,29.02044105529785,17.81519889831543,,24.0336856842041,18.466188430786133,61.64700698852539,34.583717346191406,147.7921600341797,35.81944274902344,50.3797721862793,107.13093566894531,134.50277709960938,25.200639724731445,,57.854896545410156,25.337772369384766
2015-01-21,76.01180267333984,82.18553161621094,136.6859130859375,108.40985870361328,58.11345291137695,32.63999938964844,60.11740493774414,53.27691650390625,182.79200744628906,50.416954040527344,178.03594970703125,49.774658203125,107.7905044555664,28.60474395751953,17.755035400390625,,23.532377243041992,18.466188430786133,62.17611312866211,34.73360824584961,146.646728515625,35.82624816894531,50.2466926574707,108.17981719970703,134.90029907226562,25.15455436706543,,57.202571868896484,25.168432235717773
2015-01-22,77.7544937133789,83.95240020751953,138.24636840820312,110.44657897949219,58.70637893676758,33.11000061035156,62.99174499511719,53.95216369628906,187.48001098632812,51.44176483154297,180.39317321777344,50.38423156738281,109.71857452392578,28.936094284057617,18.131040573120117,,23.79187774658203,18.953208923339844,62.919979095458984,35.59346008300781,149.71815490722656,36.12508010864258,51.3555793762207,113.11341857910156,137.4673309326172,25.83046531677246,,57.5911750793457,25.739965438842773
2015-01-23,77.9446029663086,84.60646057128906,138.2000274658203,110.06856536865234,58.33306121826172,32.95000076293945,64.15922546386719,54.0549201965332,188.6663360595703,51.75959777832031,179.6363067626953,50.045589447021484,109.2591552734375,29.008384704589844,18.146085739135742,,24.0336856842041,18.9261531829834,62.965999603271484,35.74335479736328,147.91619873046875,36.3627815246582,50.756778717041016,114.96836853027344,136.8474578857422,25.853504180908203,,57.757728576660156,25.42949867248535
2015-01-26,79.28327178955078,86.44132995605469,139.25836181640625,111.2720947265625,59.233421325683594,33.27000045776367,65.0606918334961,54.34849548339844,187.6927032470703,51.95417022705078,181.41012573242188,50.21866989135742,111.37548065185547,28.972251892089844,18.153606414794922,,24.09857177734375,19.142602920532227,63.25738525390625,36.169334411621094,149.11264038085938,37.164215087890625,51.614322662353516,115.70645141601562,138.22869873046875,26.153047561645508,,57.65364456176758,25.485942840576172
2015-01-27,78.64959716796875,85.27758026123047,138.6326446533203,111.26435852050781,59.12362289428711,33.22999954223633,64.87596893310547,54.326473236083984,181.54835510253906,52.044979095458984,180.763671875,50.316505432128906,110.89347076416016,28.89392852783203,18.033283233642578,,23.803682327270508,19.16289520263672,63.24974060058594,37.17908477783203,149.31687927246094,37.388328552246094,51.65127944946289,116.5319595336914,137.9052734375,26.406526565551758,,57.61200714111328,25.337772369384766
2015-01-28,78.3802490234375,83.99488067626953,137.15711975097656,110.30772399902344,58.45750045776367,32.720001220703125,64.40306854248047,54.598026275634766,177.62124633789062,51.649322509765625,179.2027130126953,50.59496307373047,110.52442932128906,28.845731735229492,17.672313690185547,,23.691619873046875,19.020854949951172,62.66692352294922,36.618995666503906,147.9235076904297,37.42228698730469,51.53299331665039,114.60902404785156,137.1169891357422,26.306671142578125,,57.625877380371094,25.097877502441406
2015-01-29,78.67334747314453,83.6041259765625,135.1100311279297,110.66261291503906,58.11345291137695,32.9900016784668,64.10751342773438,54.385189056396484,181.5647735595703,51.46120834350586,180.9450225830078,50.71537399291992,111.01398468017578,28.887901306152344,17.77759552001953,,23.986513137817383,19.13584327697754,61.900089263916016,36.47700500488281,148.96673583984375,37.57836151123047,51.65866470336914,115.48308563232422,137.95916748046875,26.09160804748535,,58.11164093017578,24.984973907470703
2015-01-30,77.24754333496094,82.35541534423828,133.63453674316406,107.08289337158203,56.40058898925781,32.34000015258789,63.92277908325195,53.53382110595703,177.42486572265625,50.33912658691406,178.2093963623047,49.66929626464844,108.280029296875,28.490276336669922,17.213586807250977,,23.49698829650879,18.70293617248535,60.82646942138672,35.609249114990234,146.5227508544922,37.01271057128906,50.682865142822266,113.33677673339844,133.84922790527344,25.5462703704834,,56.86948013305664,25.295438766479492
2015-02-02,76.79602813720703,83.11992645263672,133.37188720703125,108.17070770263672,56.122432708740234,32.56999969482422,63.811946868896484,53.754005432128906,178.3575897216797,50.00832748413086,178.4695587158203,49.782196044921875,108.34784698486328,28.42400550842285,17.281267166137695,,23.3967227935791,18.784109115600586,61.0181884765625,35.61713790893555,147.18663024902344,36.487937927246094,50.63112258911133,114.59930419921875,134.3545379638672,25.561634063720703,,56.86948013305664,24.865032196044922
2015-02-03,76.85147857666016,84.17324829101562,134.16754150390625,109.40510559082031,56.76658248901367,33.68000030517578,64.46216583251953,53.84207534790039,182.9392547607422,50.585594177246094,180.05413818359375,50.17351531982422,109.59803771972656,28.201095581054688,17.529434204101562,,23.709314346313477,18.980262756347656,60.78812789916992,35.67235565185547,148.1204376220703,36.32438278198242,51.39992904663086,114.53133392333984,134.81271362304688,25.638442993164062,,56.73762893676758,25.097877502441406
2015-02-04,76.19403076171875,83.11992645263672,133.90496826171875,108.88043975830078,56.35667419433594,33.7400016784668,63.74543762207031,53.95216369628906,181.72836303710938,51.2017707824707,179.87286376953125,50.17351531982422,108.99555206298828,27.327529907226562,17.34895133972168,,23.91573715209961,18.72999382019043,60.366371154785156,35.63290786743164,147.85055541992188,35.99727249145508,50.98595428466797,115.30828094482422,135.98504638671875,25.47714614868164,,56.01591110229492,24.900312423706055
2015-02-05,76.74848937988281,84.59797668457031,135.18728637695312,110.93265533447266,56.5543098449707,34.779998779296875,64.08533477783203,54.44391632080078,184.73916625976562,52.06443405151367,181.7018585205078,51.151851654052734,110.74282836914062,27.574604034423828,17.612157821655273,,24.23421287536621,18.953208923339844,59.45381546020508,36.12200164794922,150.84169006347656,36.358455657958984,51.22990036010742,116.08521270751953,136.9215850830078,25.715251922607422,,56.64741516113281,25.0555362701416
2015-02-06,74.67314147949219,81.3190689086914,130.67588806152344,108.74162292480469,55.0390625,33.91999816894531,64.03359985351562,51.17051696777344,179.5275421142578,50.66991424560547,176.3567352294922,49.7972412109375,107.17288970947266,26.732728958129883,17.4166316986084,,24.128055572509766,18.08063316345215,57.42166519165039,35.21480941772461,149.1710205078125,34.64787673950195,49.80315017700195,114.4827651977539,131.43714904785156,24.885730743408203,,54.15522766113281,24.603960037231445
2015-02-09,74.73652648925781,82.1430435180664,130.1197052001953,108.1552734375,54.92192840576172,34.029998779296875,63.68632507324219,49.893455505371094,177.784912109375,50.50775909423828,175.11904907226562,49.25537872314453,106.50264739990234,26.622915267944336,17.25118637084961,,23.31415557861328,17.938581466674805,56.608795166015625,35.246368408203125,147.80677795410156,34.86594772338867,49.35960006713867,112.89004516601562,130.78363037109375,24.69370460510254,,54.029029846191406,24.589845657348633
2015-02-10,75.06919860839844,81.86273193359375,131.3865509033203,109.72139739990234,55.024436950683594,34.599998474121094,64.41043853759766,50.75217819213867,179.84664916992188,50.397483825683594,176.82980346679688,49.08230972290039,107.2256088256836,26.037263870239258,17.401592254638672,,23.443912506103516,18.182090759277344,56.69316482543945,35.404144287109375,148.59463500976562,34.95454406738281,49.37437057495117,114.97808074951172,131.2147979736328,24.816600799560547,,54.330474853515625,24.850919723510742
2015-02-11,75.11672973632812,81.51443481445312,131.66468811035156,108.71846008300781,54.89265441894531,34.720001220703125,64.41783905029297,51.03106689453125,180.8693084716797,50.57261276245117,176.4355926513672,48.833953857421875,107.12775421142578,25.98236083984375,17.446706771850586,,23.508785247802734,18.114450454711914,56.42475891113281,35.033382415771484,147.97451782226562,34.99544143676758,49.270904541015625,115.92011260986328,130.5836944580078,24.716745376586914,,54.14820861816406,24.76624298095703
2015-02-12,76.19403076171875,81.5229263305664,133.9435577392578,110.06085205078125,55.82961654663086,35.130001068115234,64.72078704833984,51.904476165771484,186.326416015625,51.79850387573242,179.7388458251953,49.40589904785156,108.85997009277344,26.03115463256836,17.822717666625977,,23.86855125427246,18.3173770904541,57.061241149902344,35.31736755371094,148.67491149902344,35.22715759277344,49.69966506958008,116.21147918701172,132.14456176757812,25.093101501464844,,54.29543685913086,25.090818405151367
2015-02-13,75.17214965820312,81.88821411132812,131.95823669433594,108.84187316894531,55.075653076171875,34.959999084472656,65.02375030517578,50.385196685791016,186.2936553955078,51.07853698730469,178.7139434814453,49.16509246826172,108.42316436767578,26.15318489074707,17.76255989074707,,23.219783782958984,18.148273468017578,56.608795166015625,34.56005859375,147.8140411376953,35.44523620605469,49.35960006713867,118.16354370117188,131.05197143554688,24.92412757873535,,54.064083099365234,25.06259536743164
2015-02-17,74.9820556640625,81.73531341552734,131.89642333984375,108.20157623291016,54.936580657958984,34.77000045776367,64.72816467285156,49.394378662109375,184.23191833496094,51.24717712402344,178.33551025390625,48.69095993041992,108.13692474365234,26.220272064208984,17.717430114746094,,23.048757553100586,18.10092544555664,56.59346389770508,34.481163024902344,148.19345092773438,35.28847885131836,49.10825729370117,118.65885162353516,130.8483428955078,24.901084899902344,,53.95892333984375,24.70273780822754
2015-02-18,76.26531219482422,81.71829986572266,133.7967529296875,109.38196563720703,55.500213623046875,35.0,65.17152404785156,49.59988021850586,187.28366088867188,51.8828125,179.71519470214844,49.25537872314453,109.0859375,26.56801414489746,17.702394485473633,,23.31415557861328,18.222675323486328,57.59037780761719,34.678375244140625,148.21533203125,35.88140869140625,49.72923278808594,118.64913940429688,131.84597778320312,25.093101501464844,,54.75811767578125,25.020254135131836
2015-02-19,75.06127166748047,80.9198226928711,130.5754852294922,106.82831573486328,54.431495666503906,34.560001373291016,64.86859130859375,48.6384162902832,187.6927032470703,50.319664001464844,176.23854064941406,47.983551025390625,107.12018585205078,26.208070755004883,16.446533203125,,22.901315689086914,17.81682586669922,56.516780853271484,33.8027458190918,145.02716064453125,35.022705078125,48.67559051513672,117.53227233886719,128.8124237060547,24.44791603088379,,53.433135986328125,24.808578491210938
2015-02-20,76.11480712890625,81.9986343383789,132.09730529785156,107.52264404296875,55.390419006347656,34.7599983215332,65.54837036132812,49.482452392578125,192.57711791992188,51.01367950439453,178.61143493652344,49.345706939697266,108.63404083251953,26.513103485107422,16.3713321685791,,21.65096664428711,18.195619583129883,57.122589111328125,33.93685531616211,146.0412139892578,35.4179801940918,49.21916580200195,117.75564575195312,130.16969299316406,24.724428176879883,,54.71604919433594,25.041419982910156
2015-02-23,77.1524658203125,82.67820739746094,133.99761962890625,108.7261734008789,55.08298873901367,34.88999938964844,64.94986724853516,49.856754302978516,190.5972137451172,51.85688018798828,180.1251220703125,49.721988677978516,109.5227279663086,26.677820205688477,16.25101089477539,,21.403255462646484,18.43912696838379,57.099578857421875,34.28396224975586,146.646728515625,35.724666595458984,49.77019119262695,115.92011260986328,131.3912811279297,25.008621215820312,,55.164695739746094,25.210771560668945
2015-02-24,75.8058853149414,80.40165710449219,130.47503662109375,106.66629791259766,53.65557861328125,34.66999816894531,64.14445495605469,48.99070739746094,189.95083618164062,50.579105377197266,175.9389190673828,49.187660217285156,107.70762634277344,25.720027923583984,16.032926559448242,,21.574291229248047,17.891233444213867,56.09503936767578,33.67654800415039,144.8155517578125,34.668312072753906,48.817073822021484,114.41481018066406,128.98211669921875,24.28662872314453,,53.62944412231445,24.794469833374023
2015-02-25,76.15438842773438,83.11992645263672,129.7643280029297,106.20340728759766,53.340824127197266,34.779998779296875,63.974491119384766,48.56502151489258,186.8582305908203,50.397483825683594,175.316162109375,49.92515563964844,107.34614562988281,25.805442810058594,15.980289459228516,,21.51531219482422,17.891233444213867,56.325069427490234,33.842201232910156,144.65509033203125,34.825069427490234,48.84685516357422,116.29889678955078,129.26712036132812,24.424880981445312,,54.421592712402344,24.858501434326172
2015-02-26,75.28306579589844,83.99488067626953,128.41244506835938,105.10017395019531,52.97482681274414,34.459999084472656,63.61243438720703,48.02922821044922,185.2300567626953,49.83967208862305,173.70782470703125,49.25537872314453,105.87000274658203,25.488210678100586,15.882524490356445,,21.733539581298828,17.70183753967285,55.19013977050781,33.47142791748047,143.54617309570312,34.071956634521484,48.213932037353516,116.54167938232422,127.00047302246094,24.18677520751953,,53.3280029296875,24.965219497680664
2015-02-27,75.97222137451172,84.21573638916016,130.04241943359375,106.01054382324219,53.28226852416992,34.2599983215332,63.774986267089844,48.719154357910156,183.4137420654297,49.96292495727539,175.35549926757812,49.50373458862305,106.9695816040039,25.842039108276367,15.79228401184082,,21.674558639526367,17.776243209838867,55.57357406616211,33.69230651855469,143.8817596435547,34.24294662475586,48.86919403076172,121.11592864990234,129.18569946289062,24.532413482666016,,54.05707550048828,24.97944450378418
2015-03-02,77.16041564941406,84.43661499023438,131.0621337890625,107.05204772949219,53.52383041381836,34.810001373291016,63.8341064453125,49.130165100097656,182.97198486328125,50.319664001464844,177.5077667236328,50.03807067871094,107.45159149169922,25.732234954833984,16.115652084350586,,22.110998153686523,17.796533584594727,56.179378509521484,33.684425354003906,144.12252807617188,34.64653396606445,49.30851745605469,121.7083511352539,128.968505859375,24.839645385742188,,54.24635314941406,25.043476104736328
2015-03-03,77.24754333496094,83.4852066040039,130.41326904296875,107.04432678222656,53.53114318847656,34.47999954223633,63.767608642578125,48.96868896484375,180.91021728515625,50.11211395263672,176.19908142089844,49.8423957824707,106.70597839355469,25.756641387939453,16.0479679107666,,22.052017211914062,17.823591232299805,56.056671142578125,33.644981384277344,143.66290283203125,34.578128814697266,49.12236404418945,121.2713394165039,128.67672729492188,24.74747085571289,,54.379547119140625,24.766008377075195
2015-03-04,76.90690612792969,83.72303771972656,129.88792419433594,105.9256591796875,53.15782928466797,34.209999084472656,63.412933349609375,48.146671295166016,183.12742614746094,49.83967208862305,174.41737365722656,49.15003204345703,106.12602996826172,25.488210678100586,15.717077255249023,,21.79813575744629,17.512441635131836,56.164039611816406,33.43198776245117,142.3935089111328,34.43447494506836,48.60858154296875,121.82489013671875,127.28548431396484,24.732107162475586,,53.78367233276367,24.38182258605957
2015-03-05,77.49309539794922,84.30069732666016,131.27069091796875,107.2603530883789,53.84589767456055,34.529998779296875,63.738040924072266,48.34483337402344,191.6934814453125,50.15753173828125,178.31979370117188,49.556419372558594,106.83401489257812,25.585819244384766,15.536595344543457,,21.857879638671875,17.708599090576172,56.378753662109375,33.652862548828125,142.69989013671875,34.7491340637207,48.79471206665039,120.99940490722656,126.99372100830078,24.770517349243164,,53.755619049072266,24.282211303710938
2015-03-06,75.04544830322266,82.06658935546875,127.18415069580078,103.24089813232422,53.63362121582031,34.65999984741211,62.83660125732422,47.6989631652832,192.69171142578125,48.665679931640625,172.93521118164062,48.3297233581543,103.26408386230469,24.609724044799805,15.250832557678223,,21.672685623168945,17.106597900390625,54.56133270263672,32.658905029296875,137.26473999023438,33.33317565917969,47.33528518676758,118.38692474365234,122.54862213134766,24.27126693725586,,51.610450744628906,23.499608993530273
2015-03-09,75.56031036376953,82.04109191894531,128.59786987304688,104.1049575805664,54.665740966796875,34.869998931884766,63.176475524902344,47.33200454711914,190.56556701660156,49.17161178588867,175.15054321289062,48.41250991821289,104.46913146972656,24.792739868164062,15.363638877868652,,21.83995819091797,17.262168884277344,55.036766052246094,32.70623016357422,137.1261749267578,33.67520523071289,47.581016540527344,118.82394409179688,122.45360565185547,24.49400520324707,,52.15025329589844,23.862449645996094
2015-03-10,74.57015991210938,80.33370208740234,128.8837127685547,103.95836639404297,55.119590759277344,34.119998931884766,62.48930358886719,47.41273498535156,187.59893798828125,49.26241683959961,176.19908142089844,48.12653350830078,103.949462890625,24.786643981933594,15.235791206359863,,21.654767990112305,17.3162841796875,55.098114013671875,32.46168899536133,136.1703643798828,33.70256042480469,47.57357406616211,116.97869873046875,122.10066986083984,24.394155502319336,,52.528804779052734,23.649019241333008
2015-03-11,75.20386505126953,80.38465118408203,129.23135375976562,103.82721710205078,54.665740966796875,34.13999938964844,62.747920989990234,47.97797775268555,187.07974243164062,49.13917922973633,176.26214599609375,48.17169189453125,105.2146987915039,24.390100479125977,15.333551406860352,,21.487503051757812,17.32304573059082,55.420196533203125,32.911338806152344,135.59408569335938,33.880409240722656,47.86396026611328,116.4639663696289,121.71389770507812,24.540090560913086,,52.038082122802734,23.75572967529297
2015-03-12,77.19998931884766,81.77777099609375,132.26722717285156,105.95649719238281,55.36113739013672,34.9900016784668,63.508975982666016,48.30520248413086,190.7633514404297,50.027767181396484,180.35372924804688,49.21791076660156,106.28421783447266,24.60363006591797,15.679481506347656,,21.923585891723633,17.640958786010742,56.700836181640625,33.5739860534668,138.36537170410156,34.29767608642578,48.496891021728516,117.46430206298828,124.59810638427734,25.15455436706543,,52.7881965637207,24.004745483398438
2015-03-13,76.65345001220703,80.05335998535156,131.85009765625,104.90731811523438,55.36113739013672,34.540000915527344,62.740543365478516,47.948219299316406,189.93927001953125,49.956424713134766,180.14874267578125,49.03595733642578,106.73609161376953,24.518213272094727,15.64188003540039,,22.02513313293457,17.613903045654297,56.86186981201172,33.48721694946289,138.806396484375,34.236122131347656,48.64582061767578,116.00752258300781,124.85595703125,25.34657859802246,,52.59189987182617,23.520952224731445
2015-03-16,77.17621612548828,80.3676528930664,134.12124633789062,105.88712310791016,56.107791900634766,35.0099983215332,63.39815139770508,48.30520248413086,194.59521484375,51.17583084106445,184.95782470703125,49.32404708862305,108.09176635742188,24.74394416809082,15.814841270446777,,22.461217880249023,17.870939254760742,57.78974151611328,34.05208969116211,140.23251342773438,34.61231994628906,49.412776947021484,115.4539566040039,126.95297241210938,25.876550674438477,,52.71809387207031,23.962053298950195
2015-03-17,77.38218688964844,79.95143127441406,133.53408813476562,106.0876693725586,56.10044479370117,34.93000030517578,63.191246032714844,48.327518463134766,193.04600524902344,50.994232177734375,183.41258239746094,49.36195755004883,108.21979522705078,24.85985565185547,15.837398529052734,,22.544851303100586,17.80329704284668,58.610286712646484,34.03616714477539,139.80612182617188,34.58496856689453,49.49467849731445,115.42481231689453,126.31510162353516,25.8458251953125,,52.339534759521484,23.8055362701416
2015-03-18,78.73672485351562,81.13218688964844,135.69712829589844,108.88043975830078,57.05206298828125,35.810001373291016,64.4894027709961,49.115875244140625,194.90011596679688,52.15523147583008,186.6212158203125,50.45367431640625,111.15982055664062,25.415002822875977,16.078046798706055,,23.040672302246094,18.303842544555664,59.599517822265625,34.60901641845703,142.40830993652344,35.576805114746094,50.686058044433594,117.26036071777344,129.95936584472656,26.37579345703125,,53.95892333984375,24.275100708007812
2015-03-19,78.80008697509766,80.3506851196289,135.02505493164062,108.89591217041016,56.993507385253906,35.7400016784668,64.04920959472656,49.49518966674805,194.39747619628906,52.07164764404297,185.13909912109375,50.74176025390625,110.93250274658203,25.158781051635742,15.965246200561523,,22.86146354675293,18.25649642944336,59.40013885498047,34.752227783203125,142.783203125,35.73413848876953,50.43288803100586,116.59024047851562,130.36648559570312,26.306671142578125,,53.82572555541992,24.111454010009766
2015-03-20,81.12892150878906,82.9840087890625,138.91847229003906,111.65782928466797,59.006507873535156,36.790000915527344,64.75801086425781,50.78181457519531,196.91085815429688,53.37783432006836,189.64065551757812,52.47787857055664,113.23602294921875,25.890844345092773,16.333730697631836,,23.088457107543945,18.76380729675293,61.033538818359375,35.31710433959961,146.37045288085938,36.698631286621094,52.0487060546875,119.02789306640625,133.92259216308594,27.00562286376953,,55.4731559753418,24.517000198364258
2015-03-23,80.74076080322266,82.94154357910156,139.7295684814453,111.66558074951172,58.90403366088867,36.58000183105469,64.34764862060547,50.21657943725586,196.66363525390625,53.201499938964844,189.0888214111328,52.53852844238281,113.86492919921875,25.878646850585938,16.183326721191406,,22.897302627563477,18.70293617248535,60.711448669433594,35.587608337402344,148.16403198242188,36.56868362426758,51.8327751159668,118.26065063476562,134.0582733154297,27.05170249938965,,55.66246032714844,24.460079193115234
2015-03-24,80.07539367675781,82.53379821777344,139.27377319335938,111.0792236328125,58.267173767089844,36.060001373291016,64.04176330566406,49.66622543334961,190.6397247314453,52.79004669189453,187.44110107421875,51.871376037597656,112.79651641845703,25.903053283691406,15.905082702636719,,22.59263801574707,18.50000762939453,60.03664016723633,35.30915451049805,146.56161499023438,35.966732025146484,51.09559631347656,117.88190460205078,133.57647705078125,26.690710067749023,,55.44514083862305,24.403160095214844
2015-03-25,78.60205078125,81.09823608398438,136.63955688476562,108.90362548828125,57.40342712402344,35.4900016784668,63.1464729309082,49.539791107177734,188.5960235595703,51.4708137512207,183.79104614257812,50.90096664428711,110.43994903564453,25.506507873535156,15.423795700073242,,21.76229476928711,18.09415626525879,58.9783935546875,34.704490661621094,144.6870880126953,35.392127990722656,50.209510803222656,115.55106353759766,131.7577362060547,26.06856918334961,,54.631919860839844,23.677467346191406
2015-03-26,77.2871322631836,80.86884307861328,135.92886352539062,108.32498168945312,57.11793899536133,35.650001525878906,63.12412643432617,49.58442306518555,187.77195739746094,51.26832962036133,183.9486846923828,50.98435974121094,109.818603515625,25.53091812133789,15.250832557678223,,21.726451873779297,17.891233444213867,58.83268356323242,34.266902923583984,144.5033721923828,35.05696105957031,49.79252243041992,115.79385375976562,130.73977661132812,25.9379940032959,,54.260379791259766,23.520952224731445
2015-03-27,77.7420883178711,81.58242797851562,135.46986389160156,108.36375427246094,57.2287483215332,35.93000030517578,63.27332305908203,48.885318756103516,189.31297302246094,51.23567581176758,184.32943725585938,50.7796516418457,110.37177276611328,25.713932037353516,15.220454216003418,,21.887746810913086,17.938581466674805,58.8403434753418,34.2430305480957,145.16490173339844,34.9269905090332,50.231849670410156,117.26036071777344,131.83236694335938,26.045522689819336,,54.526771545410156,23.51383399963379
2015-03-30,78.93135833740234,81.68433380126953,137.04922485351562,110.25494384765625,58.15203094482422,36.40999984741211,62.95998764038086,49.6513557434082,193.0130615234375,51.52958297729492,185.69384765625,51.75007247924805,112.79651641845703,26.72663116455078,15.45589542388916,,21.953454971313477,18.283559799194336,59.71453857421875,34.974998474121094,146.42196655273438,35.448787689208984,51.110477447509766,116.72618865966797,133.67149353027344,26.421884536743164,,55.17872619628906,23.599210739135742
